fecha,tipoTran,id_cliente,descripcion_titulo,moneda,simbolo_titulo,cantidad,precio,id_transaccion,origen,fecha_ts_utc,fecha_ts_local,fecha_particion,_ingested_at
2026-01-02T15:51:06.000Z,Compra,77fba1cbe569d9139cb50242675f64f0,Grupo Financiero Galicia S.A,ARS,GGAL,2,8242.0921,TXNkk0lgydqzwfw6,Sitio Web Desktop,2026-01-02T15:51:06.000Z,2026-01-02T12:51:06.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:02:42.000Z,Venta,6092f3e83e5e67f94a32d4923aa408e7,Ypf,USD,YPFDD,2,36.8549,TXNpbpln1k8c32ku,Sitio Web Desktop,2026-01-02T18:02:42.000Z,2026-01-02T15:02:42.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T17:02:05.000Z,Compra,e60658e7fcecd7d12af8ee3a4b48d429,Cedear Ishares Bitcoin Tr (Ibi,ARS,IBIT,53,7853.4137,TXNxxyunq4cwb2b3,Sitio Web Desktop,2026-01-02T17:02:05.000Z,2026-01-02T14:02:05.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T12:34:43.000Z,Compra,8207432be99ffa0c036452cc9b77eecc,Cedear Spdr S&P 500,ARS,SPY,1,52413.3178,TXNmbql5mp8j7y3r,App Mobile,2026-01-02T12:34:43.000Z,2026-01-02T09:34:43.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:37:01.000Z,Compra,83cf9e152baf38f7c89d3a35f7546848,Bonos Rep. Arg. U$S Step Up V.09/01/38,ARS,GD38,15,1228.1481,TXNyqycy7be362lt,Sitio Web Desktop,2026-01-03T02:37:01.000Z,2026-01-02T23:37:01.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T01:48:02.000Z,Compra,c46ce569d38b9e3f3234b4492b752e98,Transportadora Gas del Sur,ARS,TGSU2,1,9570.8181,TXNqjpfoo0auw4su,App Mobile,2026-01-03T01:48:02.000Z,2026-01-02T22:48:02.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T20:35:58.000Z,Compra,c6d7d531f930524bb0e574daa21d2e4f,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,2,1009.9902,TXN2widti4vupyti,App Mobile,2026-01-02T20:35:58.000Z,2026-01-02T17:35:58.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T12:50:14.000Z,Compra,0efb4ffac67f69440c4bf4472bb0dc60,"Cedear Amazon.Com, Inc",ARS,AMZN,2,2440.5141,TXNx20ovql6zu4c5,App Mobile,2026-01-02T12:50:14.000Z,2026-01-02T09:50:14.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T14:49:20.000Z,Compra,f9d520478777734036d3498325f68161,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,384,0.6697,TXNw2rn3i62nzwav,App Mobile,2026-01-02T14:49:20.000Z,2026-01-02T11:49:20.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:42:24.000Z,Compra,5ee99bd57e27f597428b69670284b9db,BONO REP ARG AJ CER V30/06/26 $ CG,ARS,TZX26,6730,3.2393,TXNe037wlacnhbr9,App Mobile,2026-01-03T02:42:24.000Z,2026-01-02T23:42:24.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T12:34:41.000Z,Compra,eba7f812d88e315c7f3493724743626c,"Cedear Facebook, Inc.",ARS,META,1,42685.4697,TXN1zonivehbkrlz,App Mobile,2026-01-02T12:34:41.000Z,2026-01-02T09:34:41.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T14:05:39.000Z,Compra,0bdd302984296063a0caee5d95edcd45,Bolsas Y Mercados Argentinos S.A.,ARS,BYMA,1623,295.4667,TXNdgff6u8tlbldi,App Mobile,2026-01-02T14:05:39.000Z,2026-01-02T11:05:39.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T01:39:07.000Z,Compra,fe447c8517f41b1832ba50b05158f5ab,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,945,1008.1304,TXNpx0zbrif2p813,Sitio Web Desktop,2026-01-03T01:39:07.000Z,2026-01-02T22:39:07.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T01:38:08.000Z,Compra,29610caf9c78ee2362e49f7320c7914b,Transportadora Gas del Sur,ARS,TGSU2,5,9279.1708,TXN5u7c7z1tyu01l,App Mobile,2026-01-03T01:38:08.000Z,2026-01-02T22:38:08.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T00:34:54.000Z,Venta,9c7bc18a35b3e8bd2cb950bf6233f8e9,Cedear Alphabet Inc. Cl. A,ARS,GOOGL,1,8353.1286,TXNafu290l9hypug,App Mobile,2026-01-03T00:34:54.000Z,2026-01-02T21:34:54.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T15:02:24.000Z,Venta,919213ea86e1643cd4117bd13c5248a9,Inversora Juramento S.A.,ARS,INVJ,153,570.3386,TXNx3ruyfoixw92p,Sitio Web Desktop,2026-01-02T15:02:24.000Z,2026-01-02T12:02:24.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T23:08:14.000Z,Compra,440419b73ec2202bba0b72d1bbfb5ffb,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,14,1008.1457,TXN3me18iu71e493,App Mobile,2026-01-02T23:08:14.000Z,2026-01-02T20:08:14.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T21:22:01.000Z,Compra,e45eb432ad0b9972c8c5beaf77ded014,Cedear Alibaba Group Holding L,ARS,BABA,1,26297.8695,TXN50og0k062puli,App Mobile,2026-01-02T21:22:01.000Z,2026-01-02T18:22:01.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T22:33:41.000Z,Venta,e55528f587e050119961abdaf300074f,Bonos Rep. Arg. U$S Step Up V.09/07/35,ARS,GD35,3,1179.3040,TXN3hui3wmvhnzi8,App Mobile,2026-01-02T22:33:41.000Z,2026-01-02T19:33:41.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T23:37:11.000Z,Venta,f6e600cf83236ad0e7e4ec5746579ec1,Cedear The Coca Cola Company,ARS,KO,2,21381.0883,TXNb2k2ku5bcbcli,App Mobile,2026-01-02T23:37:11.000Z,2026-01-02T20:37:11.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T00:34:02.000Z,Venta,139f241602daa4a2229fb641c7a5ccde,Cedear Ambev S.A.,ARS,ABEV,1,11580.9160,TXNnlgrktqfmc4pr,App Mobile,2026-01-03T00:34:02.000Z,2026-01-02T21:34:02.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T16:46:41.000Z,Venta,c7b995d757cbae7a7a109e99242f6d71,Cedear Nio Inc.,ARS,NIO,4,2000.4539,TXNqv36cfzupl0i6,App Mobile,2026-01-02T16:46:41.000Z,2026-01-02T13:46:41.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T00:49:23.000Z,Venta,3a4ba77d83db756854e5f48a929a35c4,Bolsas Y Mercados Argentinos S.A.,ARS,BYMA,3,299.6175,TXNsecrmtulznx4g,App Mobile,2026-01-03T00:49:23.000Z,2026-01-02T21:49:23.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T13:36:40.000Z,Venta,932c9ea306eaa589ab95972c2539a11f,Cedear Harmony Gold Mining Co,ARS,HMY,3,31231.2647,TXNwb04rmw3ia2mn,App Mobile,2026-01-02T13:36:40.000Z,2026-01-02T10:36:40.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T15:35:32.000Z,Compra,39786102f07dd24c56a9e90af22f98b3,Cedear Apple Inc.,ARS,AAPL,4,21100.5439,TXNr384eslklkb1z,App Mobile,2026-01-02T15:35:32.000Z,2026-01-02T12:35:32.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T22:23:05.000Z,Compra,eef7c920cfaf927bd7cef1750799f480,Banco Macro,ARS,BMA,2,13438.5283,TXN6v1b3juepsw3g,Sitio Web Desktop,2026-01-02T22:23:05.000Z,2026-01-02T19:23:05.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:36:31.000Z,Compra,984f79dec32cb554520faa6f3c60b2a7,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,14,1008.3712,TXNvzdsgcym51z4a,Sitio Web Desktop,2026-01-03T02:36:31.000Z,2026-01-02T23:36:31.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T17:35:02.000Z,Compra,75824f2dbbc101697ba82f64c4fa0b9a,"Cedear Amazon.Com, Inc",ARS,AMZN,53,2470.0369,TXNby7rj6nse3cv5,App Mobile,2026-01-02T17:35:02.000Z,2026-01-02T14:35:02.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:28:44.000Z,Venta,dc958fbf4a00c29180708a04a5a6af3b,Cedear Etf Spdr Gold Trust,ARS,GLD,2,12202.4366,TXNdlmaylvo7u40f,App Mobile,2026-01-02T18:28:44.000Z,2026-01-02T15:28:44.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:42:06.000Z,Compra,19dabd265cd6c9efdcb13cf0f5c07537,Bbva,ARS,BBAR,2,9147.2774,TXNohz58zuf9l0ad,App Mobile,2026-01-03T02:42:06.000Z,2026-01-02T23:42:06.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T19:33:23.000Z,Compra,0857ee4e39ba55db27517561660b6f08,YPF,ARS,YPFD,35,55324.5291,TXNpl4uczsh8h88w,Sitio Web Desktop,2026-01-02T19:33:23.000Z,2026-01-02T16:33:23.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:23:51.000Z,Venta,8274bcdf808b72a12a3a71041cca093f,Bono Rep. Argentina Usd Step Up 2030,USD,AL30C,1161,0.6543,TXNpy7ioos5tl66h,Sitio Web Desktop,2026-01-02T18:23:51.000Z,2026-01-02T15:23:51.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T19:43:03.000Z,Venta,c1b2553ec3e9aa9d1e70fd58562fb916,Aluar,ARS,ALUA,1,1002.1667,TXN0mce1u0zmas0l,App Mobile,2026-01-02T19:43:03.000Z,2026-01-02T16:43:03.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T22:39:04.000Z,Compra,23cc65e8cef8a4d4ccf03a4cb81356f2,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,74,994.6895,TXNil37b4kdamux9,App Mobile,2026-01-02T22:39:04.000Z,2026-01-02T19:39:04.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T20:17:28.000Z,Compra,959a8cdc842781402b9084e2809ef6e2,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,341,0.6749,TXN8o1o17djh3874,Sitio Web Desktop,2026-01-02T20:17:28.000Z,2026-01-02T17:17:28.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T21:14:27.000Z,Venta,343af606f028d10ab76506a9f34ef676,Cedear Berkshire Hathaway Inc.,ARS,BRKB,6,34418.0371,TXN3r2vmrcfp9g9d,App Mobile,2026-01-02T21:14:27.000Z,2026-01-02T18:14:27.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T22:35:35.000Z,Compra,6914f56b57dabd4461081bb5a4ad6280,On Pampa Ener Clase 22 Vto 04-10-28,USD,MGCND,33,1.0323,TXN7fauscg7ih4mv,App Mobile,2026-01-02T22:35:35.000Z,2026-01-02T19:35:35.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:18:29.000Z,Compra,f8ef95cd446adb45683ea40c6586ea7b,Cedear Mercadolibre Inc.,ARS,MELI,2,25399.8037,TXNygu596y94huoq,API,2026-01-02T18:18:29.000Z,2026-01-02T15:18:29.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T13:24:35.000Z,Venta,296b26ac9b66b7779da2ba9f9911e7f6,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,103,0.6671,TXNhi6url53diudg,App Mobile,2026-01-02T13:24:35.000Z,2026-01-02T10:24:35.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T13:11:11.000Z,Venta,995d352a66ac7a609123082e5cab6ca4,Transener,ARS,TRAN,1,3610.9647,TXNfww6lxuwmw3h7,App Mobile,2026-01-02T13:11:11.000Z,2026-01-02T10:11:11.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T00:55:55.000Z,Compra,6e4851521efcf42f8de54886f46b5b68,"Cedear Jd.Com, Inc.",ARS,JD,2,11183.4145,TXNl2lhlylifgp7y,App Mobile,2026-01-03T00:55:55.000Z,2026-01-02T21:55:55.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T01:35:19.000Z,Compra,18ee107b4255afced35622a80e5b4e39,Cedear Spdr S&P 500,ARS,SPY,1,52647.7793,TXNyeykycigvrbdt,App Mobile,2026-01-03T01:35:19.000Z,2026-01-02T22:35:19.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:31:50.000Z,Compra,821b0124b6c0e869592cc546f2189c50,Cedear Block Inc.,ARS,XYZ,8,4999.2571,TXNbeg89yln7kbkw,Sitio Web Desktop,2026-01-03T02:31:50.000Z,2026-01-02T23:31:50.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T19:10:25.000Z,Venta,65302b5b7cf51a404d3d80e0ef9e5a23,Bono del Tesoro Boncer Vto 15/12/26,ARS,TZXD6,13728,2.3073,TXNlze4cinud3rg7,App Mobile,2026-01-02T19:10:25.000Z,2026-01-02T16:10:25.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:35:59.000Z,Venta,9455ceecb767b7be8108cb7adc08ed26,Bolsas Y Mercados Argentinos S.A.,ARS,BYMA,343,293.1771,TXNdp36f78jawn87,Sitio Web Responsive,2026-01-02T18:35:59.000Z,2026-01-02T15:35:59.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T12:35:47.000Z,Compra,af0ce14eb470d4929fa205fdb6f5e15c,Cedear Spdr S&P 500,ARS,SPY,2,52885.9381,TXNht1n2xleqzrd9,App Mobile,2026-01-02T12:35:47.000Z,2026-01-02T09:35:47.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T19:47:52.000Z,Compra,1983b355b308fc83c170bef8fab79363,"Cedear Facebook, Inc.",ARS,META,1,41498.2807,TXNjkc7lp1m55d54,Sitio Web Desktop,2026-01-02T19:47:52.000Z,2026-01-02T16:47:52.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:32:59.000Z,Venta,7cf098dcb61bafc4ef8a923351f5d51e,Cedear Proshares  Short S&P500,ARS,SH,13,6849.2417,TXN5qzatuexey0ik,App Mobile,2026-01-02T18:32:59.000Z,2026-01-02T15:32:59.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:52:36.000Z,Compra,774468445dddd490ea0788448311aa9b,Central Puerto Sa,ARS,CEPU,1,2688.5087,TXN6e13dr53851ts,App Mobile,2026-01-03T02:52:36.000Z,2026-01-02T23:52:36.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T23:34:44.000Z,Compra,77fe210086448382fd19fc28901e439a,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,2,1004.0176,TXNnox6hp16pgatz,App Mobile,2026-01-02T23:34:44.000Z,2026-01-02T20:34:44.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T14:30:58.000Z,Venta,d36e701ed7be057a2dfb6630a2d09137,Cedear Altria Group Inc.,ARS,MO,1,22109.6596,TXN4f7nrqqsxj26m,App Mobile,2026-01-02T14:30:58.000Z,2026-01-02T11:30:58.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T17:15:09.000Z,Compra,3aa5fe6750a7b12892a405bf48767588,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,725,1005.5315,TXN7c7ttxqa76vt6,Sitio Web Desktop,2026-01-02T17:15:09.000Z,2026-01-02T14:15:09.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T20:44:11.000Z,Venta,642d6259d7f1e2a7afd7ed86e539f385,Cedear Microsoft Corp.,ARS,MSFT,6,24331.4737,TXNfq1kfua84t60a,Sitio Web Desktop,2026-01-02T20:44:11.000Z,2026-01-02T17:44:11.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T14:47:23.000Z,Compra,5e4200d570621b3951714ebcc85d2739,Cedear Spdr S&P 500,USD,SPYD,2,35.2392,TXNmpbnakvkc4v9u,App Mobile,2026-01-02T14:47:23.000Z,2026-01-02T11:47:23.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T00:30:21.000Z,Compra,6403c4a09ba6c3f7e7803ee3e440045e,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,3480,0.6694,TXNvp8dfqbrf1s17,App Mobile,2026-01-03T00:30:21.000Z,2026-01-02T21:30:21.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T00:55:50.000Z,Compra,c3c1ec986422bc1918e0b7eb4938d356,Grupo Financiero Galicia S.A,ARS,GGAL,259,8224.8878,TXNu65pq66oq4iga,Sitio Web Desktop,2026-01-03T00:55:50.000Z,2026-01-02T21:55:50.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T10:35:48.000Z,Venta,7d1f5a64d1a44ae37401c95048c9cb6f,Cedear The Coca Cola Company,ARS,KO,6,21494.2912,TXNujba7tv4gnr3w,App Mobile,2026-01-02T10:35:48.000Z,2026-01-02T07:35:48.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T19:33:44.000Z,Compra,28951da84ec16eb0ed480df8ce849b24,Cedear Procter & Gamble,ARS,PG,3,14687.6509,TXNl30dk4dbyni53,App Mobile,2026-01-02T19:33:44.000Z,2026-01-02T16:33:44.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:34:20.000Z,Compra,9d56d54849f094aa4c91f2c755bae068,Bono Rep. Argentina Usd Step Up 2030,USD,AL30D,395,0.6732,TXNilc3smou8hla6,App Mobile,2026-01-02T18:34:20.000Z,2026-01-02T15:34:20.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T01:33:20.000Z,Venta,f5ed22d9ff5c7a205027d290b598df21,BONO REP. ARGENTINA USD STEP UP 2038,ARS,AE38,1,1185.7493,TXNhj4at733otir6,App Mobile,2026-01-03T01:33:20.000Z,2026-01-02T22:33:20.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T23:37:17.000Z,Compra,abfcd2ea593ee45d8979d64fe0ad26b4,Cedear Visa Inc,ARS,V,2,29660.1367,TXNlp72wct7hjqkn,App Mobile,2026-01-02T23:37:17.000Z,2026-01-02T20:37:17.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:04:19.000Z,Venta,e15cc071cc0dbd839a610b2d9b524854,Cedear Invesco Qqq Trust,ARS,QQQ,15,47031.2020,TXNrtrf5lmrfirzw,Sitio Web Desktop,2026-01-03T02:04:19.000Z,2026-01-02T23:04:19.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T13:48:42.000Z,Compra,937b40b2f192a792954cfd23a00fa055,Letra Tesoro Nacional Tamar Capitalizable 31/08/26,ARS,M31G6,1,1.0862,TXNarhw95fiy5pe0,App Mobile,2026-01-02T13:48:42.000Z,2026-01-02T10:48:42.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:37:42.000Z,Venta,06cbacaab6812e6d7c20242fc4a51228,Cedear The Coca Cola Company,ARS,KO,4,21300.7379,TXNod6xlot5zxfwd,Sitio Web Desktop,2026-01-03T02:37:42.000Z,2026-01-02T23:37:42.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:13:39.000Z,Venta,fbc00af194560a0bc42e99c3c2d7da3e,Cedear Palantir Technologies Inc,ARS,PLTR,1,90227.4672,TXNrhnnxcx615tx0,App Mobile,2026-01-03T02:13:39.000Z,2026-01-02T23:13:39.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T01:40:18.000Z,Compra,41d4528c7f88eecce2203b21ca1b7a40,Cedear Palantir Technologies Inc,ARS,PLTR,1,85801.5993,TXN229jfl5cju8wl,Sitio Web Desktop,2026-01-03T01:40:18.000Z,2026-01-02T22:40:18.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:44:43.000Z,Compra,64c066b5f6f1be62cb299ce94336e3ab,Banco Hipotecario,ARS,BHIP,95,560.3088,TXNhmvso1qy5ukof,Sitio Web Desktop,2026-01-03T02:44:43.000Z,2026-01-02T23:44:43.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T14:34:31.000Z,Venta,6b2da07fe200762eff50390258220d70,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,85,1000.6193,TXNnww9man8ag74d,App Mobile,2026-01-02T14:34:31.000Z,2026-01-02T11:34:31.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T20:47:48.000Z,Compra,da44f45cc5e7ca19afe102dc0dbd6310,Cedear Microsoft Corp.,USD,MSFTD,2,16.2044,TXNzzzt80qmcu638,Sitio Web Desktop,2026-01-02T20:47:48.000Z,2026-01-02T17:47:48.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T22:11:04.000Z,Compra,86034f84ef2ee05afea540bff1ce993f,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,487,995.9099,TXN7a6tasnet4caf,App Mobile,2026-01-02T22:11:04.000Z,2026-01-02T19:11:04.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T14:36:06.000Z,Compra,a7df54a94b38b51d6ebb564c2d51fb04,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,504,1003.4421,TXNatn1rrj72zk06,App Mobile,2026-01-02T14:36:06.000Z,2026-01-02T11:36:06.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T16:09:28.000Z,Compra,e15375fcea8bb97e015baa34bdf8fbd4,Cedear Nvidia Corporation,ARS,NVDA,2,12123.6658,TXNyzvmltq8zaukx,App Mobile,2026-01-02T16:09:28.000Z,2026-01-02T13:09:28.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T23:29:32.000Z,Venta,cca635bdb738b4e2d14dd4b93eccc577,YPF,ARS,YPFD,2,55162.9673,TXN4plv6my5rv2i3,Sitio Web Desktop,2026-01-02T23:29:32.000Z,2026-01-02T20:29:32.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T17:37:52.000Z,Compra,cea984ae719d41c3192289c1dbf2d585,Letras Del Tesoro Cap $ V 16/01/2026,ARS,M16E6,116,1.2229,TXNnnuapw0rlr6c9,App Mobile,2026-01-02T17:37:52.000Z,2026-01-02T14:37:52.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T13:55:44.000Z,Compra,a5409618c9f7e89b8c2602d5f07e6555,Bono Rep. Argentina Usd Step Up 2030,ARS,AL30,10,1001.5339,TXN1x7px5ld3u4rp,App Mobile,2026-01-02T13:55:44.000Z,2026-01-02T10:55:44.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T16:33:40.000Z,Compra,bc4e7836b4acdad7f120543fdcf26d39,Letras Del Tesoro Cap $ V 16/01/2026,ARS,S16E6,108805,1.1795,TXN2jl9h4b2tya00,App Mobile,2026-01-02T16:33:40.000Z,2026-01-02T13:33:40.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T20:34:35.000Z,Venta,fc9e33df5b432268269a14e9393f9232,Cedear Nvidia Corporation,ARS,NVDA,3,12103.1718,TXNukurwvexa7ds2,App Mobile,2026-01-02T20:34:35.000Z,2026-01-02T17:34:35.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:22:43.000Z,Compra,be021706efe2b4cbc3ec426da6f1a328,Cedear Alphabet Inc. Cl. A,ARS,GOOGL,12,8349.3336,TXNnpm8djlc7mrf7,App Mobile,2026-01-03T02:22:43.000Z,2026-01-02T23:22:43.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T11:34:12.000Z,Venta,9059f46fe673dd62011c49523c227901,Bonos Rep. Arg. U$S Step Up V.09/07/35,ARS,GD35,1,1176.7415,TXNmp66hvw27q107,App Mobile,2026-01-02T11:34:12.000Z,2026-01-02T08:34:12.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T20:16:07.000Z,Venta,11b7fbd3f54bc3b43343460de24399f6,Transportadora Gas del Sur,ARS,TGSU2,5,9453.8816,TXNhcrhnbfrijess,Sitio Web Desktop,2026-01-02T20:16:07.000Z,2026-01-02T17:16:07.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T19:35:20.000Z,Venta,e061620dbc46ab49d13a6b87bdb8b966,"Cedear Facebook, Inc.",ARS,META,1,42544.7170,TXNpxwavb6bc5x48,App Mobile,2026-01-02T19:35:20.000Z,2026-01-02T16:35:20.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T20:38:13.000Z,Compra,df16194a188820574748bf1bd587aea4,Cedear Mercadolibre Inc.,ARS,MELI,19,25544.5256,TXNrj5m58nvtewn4,App Mobile,2026-01-02T20:38:13.000Z,2026-01-02T17:38:13.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T02:34:08.000Z,Compra,3a6ef4e4286df2fc5e6292bd97c7ad2d,"Cedear Tesla, Inc.",ARS,TSLA,4,46815.8977,TXN803p9t33pefv3,App Mobile,2026-01-03T02:34:08.000Z,2026-01-02T23:34:08.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T19:41:35.000Z,Compra,1d9775b264f85f04997775a0ae19d2eb,Cedear Alphabet Inc. Cl. A,ARS,GOOGL,9,8366.5295,TXNo39gd5g6vlfez,App Mobile,2026-01-02T19:41:35.000Z,2026-01-02T16:41:35.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T15:36:42.000Z,Compra,f6db367cb6ae612ab5ba3c80312f1d4f,Cedear Spdr S&P 500,ARS,SPY,1,52642.8798,TXNbk61jkfqkws6i,App Mobile,2026-01-02T15:36:42.000Z,2026-01-02T12:36:42.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T21:35:23.000Z,Venta,e22021afcc157eee54c18946c2269b94,"Cedear Tesla, Inc.",ARS,TSLA,2,45360.3911,TXNc1dctnwtrz567,Sitio Web Desktop,2026-01-02T21:35:23.000Z,2026-01-02T18:35:23.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T11:33:53.000Z,Venta,4a75f807cdae5f4e062150d610099984,Cedear Hut 8 Mining Corp.,ARS,HUT,1,366272.2484,TXNf4ruto9yu56az,Sitio Web Desktop,2026-01-02T11:33:53.000Z,2026-01-02T08:33:53.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-02T18:42:28.000Z,Compra,81e3d161ce1a5a0408d2261aad2bd77c,Cedear Caterpillar Inc.,ARS,CAT,46,45634.3525,TXNlty9a8ixzzc4z,Sitio Web Desktop,2026-01-02T18:42:28.000Z,2026-01-02T15:42:28.000Z,2026-01-02,2026-03-20T23:05:25.696Z
2026-01-03T00:55:31.000Z,Venta,a88a6a312eb62c7cdee903adf31d2bd0,BONO TESORO NAC CAP V.30/04/27,ARS,T30A7,116,1.0543,TXN74r3ub7nz57c2,App Mobile,2026-01-03T00:55:31.000Z,2026-01-02T21:55:31.000Z,2026-01-02,2026-03-20T23:05:25.696Z
